id,created_date,updated_date,name,industry,size,location,description,website,slogan,company_type,country,addresses,working_days,overtime_policy,vector_context,benefits
756,2026-08-05 15:19:54.649805,2026-08-05 15:25:34.736663,Công ty TNHH Bando Vina,Dệt may/May mặc/Giày dép,50-150 employees,"Khu phố Thanh Phước, phường Thanh Điền, Tỉnh Tây Ninh, Việt Nam (sát bên trường THCS Võ Văn Truyện)",- Công ty TNHH Bando Vina là Công ty 100% vốn đầu tư nước ngoài. - Hoạt động chính của Công ty là sản xuất quần áo và may gia công. Import / export / FOB / DDP export sales / development / outsourcing development management,,,PRODUCT,VIETNAM,"['Khu phố Thanh Phước, phường Thanh Điền, Tỉnh Tây Ninh, Việt Nam (sát bên trường THCS Võ Văn Truyện)']",,,"Company Name: Công ty TNHH Bando Vina. Type: Product. Industry: Dệt may/May mặc/Giày dép. Size: 50-150 employees. Country: Vietnam. Location: Khu phố Thanh Phước, phường Thanh Điền, Tỉnh Tây Ninh, Việt Nam (sát bên trường THCS Võ Văn Truyện). Description: - Công ty TNHH Bando Vina là Công ty 100% vốn đầu tư nước ngoài. - Hoạt động chính của Công ty là sản xuất quần áo và may gia công. Import / export / FOB / DDP export sales / development / outsourcing development management.","['Thưởng: 13th month salary based on basic salary', 'Khám sức khoẻ: Take up social insurance, health insurance, and employment insurance in accordance with regulations', ""Nghỉ phép: Guaranteed the welfare benefits in accordance with the Labor law and the Company's welfare policies 13th month salary based on basic salary Salary increase based on ability once a year"", 'Hoạt động nhóm: Professional, friendly, dynamic and familial working environment', 'Khác: Unused 2 Saturdays/month (24days/ year except TET holiday) can be combined and used on normal workdays as annual leave.']"
620,2026-08-05 13:45:41.539286,2026-08-05 13:52:58.929792,Công ty TNHH Everlastify,Khác,25-99 employees,"Công ty Trực thăng Miền Trung, Đường Nguyễn Văn Linh, Hòa Thuận Tây, Hải Châu, Đà Nẵng, Việt Nam","Everlastify là đơn vị cung cấp dịch vụ B2B cho các đối tác quốc tế, hoạt động trong các lĩnh vực: tư vấn, thiết kế, phần mềm, tìm nguồn cung ứng, hỗ trợ vận hành và các dịch vụ liên quan.",,,PRODUCT,VIETNAM,"['Công ty Trực thăng Miền Trung, Đường Nguyễn Văn Linh, Hòa Thuận Tây, Hải Châu, Đà Nẵng, Việt Nam']",,,"Company Name: Công ty TNHH Everlastify. Type: Product. Industry: Khác. Size: 25-99 employees. Country: Vietnam. Location: Công ty Trực thăng Miền Trung, Đường Nguyễn Văn Linh, Hòa Thuận Tây, Hải Châu, Đà Nẵng, Việt Nam. Description: Everlastify là đơn vị cung cấp dịch vụ B2B cho các đối tác quốc tế, hoạt động trong các lĩnh vực: tư vấn, thiết kế, phần mềm, tìm nguồn cung ứng, hỗ trợ vận hành và các dịch vụ liên quan..","['Thưởng: Lương thưởng cạnh tranh', 'Khám sức khoẻ: Gói khám sức khỏe cao cấp định kỳ hàng năm', 'Đào tạo: Tham gia miễn phí các workshop đào tạo kỹ năng']"
637,2026-08-05 13:58:32.353644,2026-08-05 14:09:17.327234,CÔNG TY CỔ PHẦN PHÁT TRIỂN HAWA,Khác,10-24 employees,"41-45 Đường Số 7, Khu đô Thị Vạn Phúc, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",CÔNG TY CỔ PHẦN PHÁT TRIỂN HAWA is an active technology employer.,,,PRODUCT,VIETNAM,"['41-45 Đường Số 7, Khu đô Thị Vạn Phúc, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam']",,,"Company Name: CÔNG TY CỔ PHẦN PHÁT TRIỂN HAWA. Type: Product. Industry: Khác. Size: 10-24 employees. Country: Vietnam. Location: 41-45 Đường Số 7, Khu đô Thị Vạn Phúc, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam.",['Nghỉ phép: 12 ngày nghỉ phép có lương trong năm']
622,2026-08-05 13:46:21.251335,2026-08-05 13:53:27.402188,Công Ty Cổ Phần Trung Tâm Gia Công Posco Việt Nam,Sản xuất,100-499 employees,"Lô D5, KCN Phúc Điền, Cẩm Giàng, Hải Dương","Công Ty Cổ phần trung tâm gia công Posco Việt Nam thuộc tập đoàn thép POSCO của Hàn Quốc - tập đoàn thép luôn đứng trong Top 5 trên thế giới Website: http://www.posco.com/ Công Ty có trụ sở KCN Phúc Điền Hải Dương với nhà máy gia công cắt xẻ thép cuộn, thép tấm, kim loại màu và chính thức đi vào hoạt động từ giữa năm 2007. Đối tượng khách hàng là các công ty Hàn Quốc, Nhật Bản, các công ty nước ngoài khác và các công ty của Việt Nam.",,,PRODUCT,VIETNAM,"['CN7 Deep C 2 IP, Dinh Vu - Cat Hai, Đông Hải 2, Hải An, Hải Phòng']",,,"Company Name: Công Ty Cổ phần trung tâm gia công Posco Việt Nam. Type: Product. Industry: Sản xuất. Size: 100-499 employees. Country: Vietnam. Location: Lô D5, KCN Phúc Điền, Cẩm Giàng, Hải Dương. Description: Công Ty Cổ phần trung tâm gia công Posco Việt Nam thuộc tập đoàn thép POSCO của Hàn Quốc - tập đoàn thép luôn đứng trong Top 5 trên thế giới Website: http://www.posco.com/ Công Ty có trụ sở KCN Phúc Điền Hải Dương với nhà máy gia công cắt xẻ thép cuộn, thép tấm, kim loại màu và chính thức đi vào hoạt động từ giữa năm 2007. Đối tượng khách hàng là các công ty Hàn Quốc, Nhật Bản, các công ty nước ngoài khác và các công ty của Việt Nam..","['Thưởng: Lương thỏa thuận tùy theo kinh nghiệm', 'Khám sức khoẻ: Làm việc 5 ngày/tuần (40h) từ thứ 2 đến thử 6, Nghỉ tất cả các thứ 7- CN', 'Trợ cấp đi lại: Công ty có xe đưa đón nhân viên đi làm từ Hà Nội - Nhà máy, Hải Dương - Nhà máy']"
630,2026-08-05 13:54:04.257767,2026-08-05 13:54:04.257805,CÔNG TY CỔ PHẦN DƯỢC PHẨM ĐẠT VI PHÚ (DAVIPHARM),IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: CÔNG TY CỔ PHẦN DƯỢC PHẨM ĐẠT VI PHÚ (DAVIPHARM). Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
631,2026-08-05 13:55:17.748438,2026-08-05 13:55:17.748505,TCT Công Ty CP Đầu Tư Quốc Tế Viettel,IT Services,50-150 employees,"Tầng 39, 40 Tòa nhà Keangnam landmark 72",TCT Công Ty CP Đầu Tư Quốc Tế Viettel is an active technology employer.,,,PRODUCT,VIETNAM,"['Tầng 39, 40 Tòa nhà Keangnam landmark 72']",,,"Company Name: TCT Công Ty CP Đầu Tư Quốc Tế Viettel. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Tầng 39, 40 Tòa nhà Keangnam landmark 72. Description: TCT Công Ty CP Đầu Tư Quốc Tế Viettel is an active technology employer..",[]
758,2026-08-05 15:20:31.705647,2026-08-05 15:26:01.642012,"K2 SOLUTIONS CO., LTD.",Hệ thống CNTT & Thiết bị,Ít hơn 10 employees,Người Việt Nam,"Welcome to K2 Solutions, We offer customized technology solutions and IT services for businesses of all sizes, providing crucial competitive advantages. From ICT advisory and managed services to project-based services and mission-critical support, our seasoned experts assist in tackling technological challenges to accelerate digital transformation and achieve sustainable success. Customer satisfaction, excellence, and innovation drive our success, and we look forward to shaping a successful future together.",,,PRODUCT,VIETNAM,['Người Việt Nam'],,,"Company Name: K2 SOLUTIONS CO., LTD.. Type: Product. Industry: Hệ thống CNTT & Thiết bị. Size: Ít hơn 10 employees. Country: Vietnam. Location: Vietnam. Description: Welcome to K2 Solutions, We offer customized technology solutions and IT services for businesses of all sizes, providing crucial competitive advantages. From ICT advisory and managed services to project-based services and mission-critical support, our seasoned experts assist in tackling technological challenges to accelerate digital transformation and achieve sustainable success. Customer satisfaction, excellence, and innovation drive our success, and we look forward to shaping a successful future together..","['Thưởng: 13th Salary', 'Khám sức khoẻ: Premium Healthcare/ Insurance', 'Đào tạo: Training']"
619,2026-08-05 13:45:29.958415,2026-08-05 13:56:23.214343,"Praxis Automation VIETNAM CO., LTD",IT Services,50-150 employees,"Room 508 +510 + 511 – 5th floor – Taiyo Building - No.97 Bach Dang, Thuong Ly Ward, Hong Bang District, Hai Phong City","Praxis Automation Technology is an expanding, independent Dutch company, with a representative office in Vietnam. We design, manufacture and deliver a variety of monitoring and control systems for the marine environment like Alarm Monitoring Systems, Power Management Systems, Propulsion Control Systems, Cargo Control Systems, Dynamic Position Systems, Fire Systems, Navigation Light Systems and Intergraded Bridge Systems.",,,PRODUCT,VIETNAM,"['Room 508 +510 + 511 – 5th floor – Taiyo Building - No.97 Bach Dang, Thuong Ly Ward, Hong Bang District, Hai Phong City']",,,"Company Name: Praxis Automation VIETNAM CO., LTD. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Room 508 +510 + 511 – 5th floor – Taiyo Building - No.97 Bach Dang, Thuong Ly Ward, Hong Bang District, Hai Phong City. Description: Praxis Automation VIETNAM CO., LTD is an active technology employer..","['Thưởng: Offer a good salary, commuting allowance, bonus, social insurance, and other benefits', 'Nghỉ phép: 18 days per year', 'Đào tạo: Training in the Netherlands']"
520,2026-08-05 12:31:02.385045,2026-08-05 14:02:12.598005,Citek Technology Joint-Stock Company,IT Services,50-150 employees,"No.75, Street 41, Van Phuc Urban Area, Hiep Binh Phuoc Ward, City. Thu Duc, HCMC.","Citek Technology JSC is an enterprise that consults and deploys many digital transformation solutions including ERP (SAP & Oracle Netsuite), MES, Data Collection, CRM, Data warehouse, Business planning, Business Intelligent. We have been trusted by global companies and leading domestic companies such as Hoa Phat Group, Cadivi Electric Cable, Eurowindow, Gelex Group, Hoa Binh Minh Group, Phenikaa Group, Vicostone, Quan Dat, BIO, VAS Steel, Minh Phu Seafood, Hai Nam Seafood, Rang Dong Plastic, Ton Nam Kim, Nanogen Pharmaceutical, Pharbaco, Mainetti, Gia Hoa, Diana-Unicharm, Maison, Nippon Paint, Honda Vietnam, Mitsubishi Electric, Ajinomoto, BSI, Puratos, Clariant, Relats, Dien May Cho Lon, Fulbright University, Adidas, Digiworld, A An, Uniben, Thibidi, Emic, …",,,PRODUCT,VIETNAM,"['No.75, Street 41, Van Phuc Urban Area, Hiep Binh Phuoc Ward, City. Thu Duc, HCMC.']",,,"Company Name: Citek Technology Joint-Stock Company. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: No.75, Street 41, Van Phuc Urban Area, Hiep Binh Phuoc Ward, City. Thu Duc, HCMC.. Description: Citek Technology Joint-Stock Company is an active technology employer..","['Khám sức khoẻ: Opportunity to work in global projects of fast developing company and being a part of innovation.', 'Đào tạo: Enjoy a comprehensive health care policy Citek Care', 'Khác: Good benefits of company activities, team building and company trip.']"
656,2026-08-05 14:05:51.287142,2026-08-05 14:05:51.287189,iTechwx Company Limited,IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: iTechwx Company Limited. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
657,2026-08-05 14:06:12.730578,2026-08-05 14:06:12.730631,Công ty Cổ phần Logistics Hàng không (ALS),IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: Công ty Cổ phần Logistics Hàng không (ALS). Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
658,2026-08-05 14:06:33.426151,2026-08-05 14:06:33.426188,TCT CP Đầu tư Quốc tế Viettel,IT Services,50-150 employees,"Tầng 39, 40 Tòa nhà Keangnam landmark 72","Năm 2006, Viettel quyết định mở rộng kinh doanh ra nước ngoài với mục tiêu tìm kiếm thị trường tiềm năng. Công ty Cổ phần Đầu tư quốc tế Viettel (nay là Tổng Công ty Đầu tư quốc tế Viettel) được thành lập tháng 10 năm 2006 với tầm nhìn và sứ mệnh đưa Viettel trở thành tập đoàn viễn thông lớn mạnh tầm quốc tế. Hiện tại, Viettel Global là một trong những nhà đầu tư nước ngoài lớn nhất tại Việt Nam. Chúng tôi có sự hiện diện tại 10 quốc gia trên khắp Châu Á, Châu Phi và Châu Mỹ với tổng dân số hơn",,,PRODUCT,VIETNAM,"['Tầng 39, 40 Tòa nhà Keangnam landmark 72']",,,"Company Name: TCT CP Đầu tư Quốc tế Viettel. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Tầng 39, 40 Tòa nhà Keangnam landmark 72. Description: Năm 2006, Viettel quyết định mở rộng kinh doanh ra nước ngoài với mục tiêu tìm kiếm thị trường tiềm năng. Công ty Cổ phần Đầu tư quốc tế Viettel (nay là Tổng Công ty Đầu tư quốc tế Viettel) được thành lập tháng 10 năm 2006 với tầm nhìn và sứ mệnh đưa Viettel trở thành tập đoàn viễn thông lớn mạnh tầm quốc tế. Hiện tại, Viettel Global là một trong những nhà đầu tư nước ngoài lớn nhất tại Việt Nam. Chúng tôi có sự hiện diện tại 10 quốc gia trên khắp Châu Á, Châu Phi và Châu Mỹ với tổng dân số hơn.","['Khác: Chế độ đãi ngộ hấp dẫn Môi trường làm việc quốc tế, chuyên nghiệp, năng động Bảo hiểm sức khỏe Nghỉ dưỡng hàng năm']"
659,2026-08-05 14:06:54.876689,2026-08-05 14:06:54.876737,VUS - Anh Văn Hội Việt Mỹ,IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: VUS - Anh Văn Hội Việt Mỹ. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
660,2026-08-05 14:07:12.352023,2026-08-05 14:07:12.352074,VNPT TECHNOLOGY,IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: VNPT TECHNOLOGY. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
653,2026-08-05 14:03:19.643456,2026-08-05 14:14:09.036911,Kusto Home,Bất Động Sản/Cho thuê,50-150 employees,"No 01 - Street No.104-BTT, Quarter 3, Binh Trung Tay Ward, District 2, HCMC, Vietnam","Kusto Group has 15 years of experience in building businesses and today works with more than 30 companies across four continents. Our key markets are oil and gas, agriculture, real estate, construction materials. From its headquarters in Singapore, the Kusto Group has a global reach. It is currently operating in Vietnam, China, Thailand, India, Russia, Kazakhstan, Ukraine, Turkey, Georgia, and Canada. Kusto invested in Vietnam since 2005 and has contributed to various success stories of market leaders in the country. We specialize in providing growth capital to fast-growing businesses that can benefit from the team’s expertise and flexible approach. Up to now, we have successfully invested in over ten companies whose revenues have grown an average of 30% a year, turning them into national champions. The current portfolio’s fair market value implies more than 3 times cash-on-cash return. Kusto Vietnam commits to supporting visionary entrepreneurs and management teams who strive to transform and improve the country’s business landscape. Kusto Home is a property development group based in HCMC. Rapidly expanding, we are now looking for talented, dynamic and skilled people to contribute to our success. By joining our team, we offer successful candidates excellent career opportunities and remuneration packages: * Attractive salary and incentives; rewarding initiative and creativity * Training and career evolution opportunities * An international standard working environment * Trusting and empowering our employees Our website: https://kustohome.com.vn/",,,PRODUCT,VIETNAM,"['No 01 - Street No.104-BTT, Quarter 3, Binh Trung Tay Ward, District 2, HCMC, Vietnam']",,,"Company Name: Kusto Home. Type: Product. Industry: Bất Động Sản/Cho thuê. Size: 50-150 employees. Country: Vietnam. Location: No 01 - Street No.104-BTT, Quarter 3, Binh Trung Tay Ward, District 2, HCMC, Vietnam. Description: Kusto Group has 15 years of experience in building businesses and today works with more than 30 companies across four continents. Our key markets are oil and gas, agriculture, real estate, construction materials. From its headquarters in Singapore, the Kusto Group has a global reach. It is currently operating in Vietnam, China, Thailand, India, Russia, Kazakhstan, Ukraine, Turkey, Georgia, and Canada. Kusto invested in Vietnam since 2005 and has contributed to various success stories of market leaders in the country. We specialize in providing growth capital to fast-growing businesses that can benefit from the team’s expertise and flexible approach. Up to now, we have successfully invested in over ten companies whose revenues have grown an average of 30% a year, turning them into national champions. The current portfolio’s fair market value implies more than 3 times cash-on-cash return. Kusto Vietnam commits to supporting visionary entrepreneurs and management teams who strive to transform and improve the country’s business landscape. Kusto Home is a property development group based in HCMC. Rapidly expanding, we are now looking for talented, dynamic and skilled people to contribute to our success. By joining our team, we offer successful candidates excellent career opportunities and remuneration packages: * Attractive salary and incentives; rewarding initiative and creativity * Training and career evolution opportunities * An international standard working environment * Trusting and empowering our employees Our website: https://kustohome.com.vn/.","['Thưởng: Attractive salary & remuneration', 'Khám sức khoẻ: Social insurance, health insurance, unemployment insurance comply with Law', 'Đào tạo: Dynamic & international working environment']"
655,2026-08-05 14:03:50.415660,2026-08-05 14:14:50.744963,Công Ty Easia Travel,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,100-499 employees,"Khách sạn ATS, Số 33B Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Thành phố Hà Nội","Who we are… EASIA TRAVEL CO., LTD is a Vietnamese Destination Management Company (DMC) with 14 offices in Vietnam, Cambodia, Laos, Myanmar and Thailand. We cater to exclusive travel professionals (Tour operators, Travel agencies, MICE agencies) on a B2B basis and supply our partners from Europe and the USA with incoming tourism services. Specialized in creating tailor made travel experiences, we are one of the leading travel agencies within the region, and chosen DMC of some of the biggest and most renowned tour operators within the business. The company is continually growing and always seeking qualified and motivated people to join our dynamic and creative team. By joining the Easia Travel team, you will be a part of a rapidly expandingcompany, which can offer career growth prospects. Moreover, you will have golden opportunitiesto work in a multi-cultural and multi-national company, comprehensive training and chances fortraveling both domestically and internationally. For more information, feel free to have a look at our website: www.easia-travel.com",,,PRODUCT,VIETNAM,"['Khách sạn ATS , Số 33B Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Thành phố Hà Nội']",,,"Company Name: Công Ty Easia Travel. Type: Product. Industry: Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch. Size: 100-499 employees. Country: Vietnam. Location: Khách sạn ATS, Số 33B Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Thành phố Hà Nội. Description: Who we are… EASIA TRAVEL CO., LTD is a Vietnamese Destination Management Company (DMC) with 14 offices in Vietnam, Cambodia, Laos, Myanmar and Thailand. We cater to exclusive travel professionals (Tour operators, Travel agencies, MICE agencies) on a B2B basis and supply our partners from Europe and the USA with incoming tourism services. Specialized in creating tailor made travel experiences, we are one of the leading travel agencies within the region, and chosen DMC of some of the biggest and most renowned tour operators within the business. The company is continually growing and always seeking qualified and motivated people to join our dynamic and creative team. By joining the Easia Travel team, you will be a part of a rapidly expandingcompany, which can offer career growth prospects. Moreover, you will have golden opportunitiesto work in a multi-cultural and multi-national company, comprehensive training and chances fortraveling both domestically and internationally. For more information, feel free to have a look at our website: www.easia-travel.com.","['Thưởng: A competitive salary upon qualification and experience', 'Khám sức khoẻ: Personal accident and health insurance 24/24 (PTI)', 'Du lịch: Motivation Trip']"
708,2026-08-05 14:43:00.212841,2026-08-05 14:57:38.949932,Công Ty Cố Phần Điện Gia Lai,Điện/Điện tử,100-499 employees,"114 Trường Chinh, Tp Pleiku","Công Ty Cổ Phần Điện Gia Lai– Đơn vị hạt nhân Ngành Năng Lượng Tập đoàn TTC; chuyên hoạt động trong lĩnh vực năng lượng đặc biệt là năng lượng tái tạo, cơ điện, xây dựng; dịch vụ kỹ thuật, tư vấn và giám sát thi công... Công Ty Cổ Phần Điện Gia Lai luôn tự hào là một trong những doanh nghiệp hàng đầu của tỉnh Gia Lai và khu vực Tây Nguyên. Hàng năm đóng góp vào Ngân sách Nhà nước hàng chục tỉ đồng, góp phần đảm bảo an ninh năng lượng quốc gia, giảm phát khí thải gây ô nhiễm môi trường và thúc đẩy kinh tế phát triển. Thành công của GEC được tạo nên từ sự đóng góp của nguồn nhân lực có chất lượng và chuyên môn cao. GEC luôn công nhận sự đóng góp của mỗi thành viên trong tổ chức và khuyến khích mọi thành viên đều cảm thấy sự gắn kết của mình với GEC mang lại sự hài lòng và lợi ích cho cả hai bên.",,,PRODUCT,VIETNAM,"['114 Trường Chinh, Tp Pleiku']",,,"Company Name: Công Ty Cố Phần Điện Gia Lai. Type: Product. Industry: Điện/Điện tử. Size: 100-499 employees. Country: Vietnam. Location: 114 Trường Chinh, Tp Pleiku. Description: Công Ty Cổ Phần Điện Gia Lai– Đơn vị hạt nhân Ngành Năng Lượng Tập đoàn TTC; chuyên hoạt động trong lĩnh vực năng lượng đặc biệt là năng lượng tái tạo, cơ điện, xây dựng; dịch vụ kỹ thuật, tư vấn và giám sát thi công... Công Ty Cổ Phần Điện Gia Lai luôn tự hào là một trong những doanh nghiệp hàng đầu của tỉnh Gia Lai và khu vực Tây Nguyên. Hàng năm đóng góp vào Ngân sách Nhà nước hàng chục tỉ đồng, góp phần đảm bảo an ninh năng lượng quốc gia, giảm phát khí thải gây ô nhiễm môi trường và thúc đẩy kinh tế phát triển. Thành công của GEC được tạo nên từ sự đóng góp của nguồn nhân lực có chất lượng và chuyên môn cao. GEC luôn công nhận sự đóng góp của mỗi thành viên trong tổ chức và khuyến khích mọi thành viên đều cảm thấy sự gắn kết của mình với GEC mang lại sự hài lòng và lợi ích cho cả hai bên..","['Thưởng: 13th, 14th and 15th month salary (upon your working performance)', 'Khám sức khoẻ: All mandatory insurances required by labor law', 'Khác: Annual teambuilding activities and other attractive benefits (birthday gift, Tet holiday bonus,...)']"
634,2026-08-05 13:57:32.424018,2026-08-05 14:08:23.357248,Tổng Công Ty CP Bảo Hiểm Toàn Cầu (GIC),Bảo hiểm,50-150 employees,"Tầng 16, Tòa nhà Nam Á, 201 - 203 Cách Mạng Tháng Tám, Phường Bàn Cờ, TP Hồ Chí Minh, Việt Nam","Tổng Công ty Cổ phần Bảo hiểm Toàn Cầu (GIC) là doanh nghiệp hoạt động trong lĩnh vực bảo hiểm phi nhân thọ tại Việt Nam, thành lập từ năm 2006. Với gần 20 năm phát triển, GIC đã phục vụ hơn 3.5 triệu khách hàng trên toàn quốc và không ngừng mở rộng hệ thống, nâng cao chất lượng dịch vụ cũng như trải nghiệm khách hàng. GIC tập trung phát triển các nhóm sản phẩm trọng tâm gồm: Bảo hiểm Sức khỏe, Bảo hiểm Xe cơ giới, Bảo hiểm Tài sản, Bảo hiểm Hàng hóa vận chuyển. Với định hướng phát triển bền vững, GIC chú trọng xây dựng môi trường làm việc chuyên nghiệp, nhân văn và tạo điều kiện để mỗi nhân sự phát triển lâu dài. Chúng tôi đề cao tinh thần chủ động, học hỏi và trao cơ hội để nhân viên phát huy năng lực trong quá trình làm việc. Gia nhập GIC, bạn sẽ có cơ hội: - Làm việc trong môi trường ổn định, chuyên nghiệp - Được đào tạo và phát triển nghề nghiệp rõ ràng - Đồng hành cùng đội ngũ giàu kinh nghiệm trong ngành bảo hiểm – tài chính - Hưởng chế độ đãi ngộ và phúc lợi cạnh tranh GIC chào đón những ứng viên cầu tiến, trách nhiệm và mong muốn phát triển sự nghiệp bền vững cùng doanh nghiệp. Hãy gia nhập GIC ngay hôm nay! Khám phá thêm về công ty tại: https://gic.vn/",,,PRODUCT,VIETNAM,"['Tầng 16, Tòa nhà Nam Á, 201 - 203 Cách Mạng Tháng Tám, Phường Bàn Cờ, TP Hồ Chí Minh, Việt Nam']",,,"Company Name: Tổng Công ty CP Bảo hiểm Toàn Cầu (GIC). Type: Product. Industry: Bảo hiểm. Size: 50-150 employees. Country: Vietnam. Location: Tầng 16, Tòa nhà Nam Á, 201 - 203 Cách Mạng Tháng Tám, Phường Bàn Cờ, TP Hồ Chí Minh, Việt Nam. Description: Tổng Công ty Cổ phần Bảo hiểm Toàn Cầu (GIC) là doanh nghiệp hoạt động trong lĩnh vực bảo hiểm phi nhân thọ tại Việt Nam, thành lập từ năm 2006. Với gần 20 năm phát triển, GIC đã phục vụ hơn 3.5 triệu khách hàng trên toàn quốc và không ngừng mở rộng hệ thống, nâng cao chất lượng dịch vụ cũng như trải nghiệm khách hàng. GIC tập trung phát triển các nhóm sản phẩm trọng tâm gồm: Bảo hiểm Sức khỏe, Bảo hiểm Xe cơ giới, Bảo hiểm Tài sản, Bảo hiểm Hàng hóa vận chuyển. Với định hướng phát triển bền vững, GIC chú trọng xây dựng môi trường làm việc chuyên nghiệp, nhân văn và tạo điều kiện để mỗi nhân sự phát triển lâu dài. Chúng tôi đề cao tinh thần chủ động, học hỏi và trao cơ hội để nhân viên phát huy năng lực trong quá trình làm việc. Gia nhập GIC, bạn sẽ có cơ hội: - Làm việc trong môi trường ổn định, chuyên nghiệp - Được đào tạo và phát triển nghề nghiệp rõ ràng - Đồng hành cùng đội ngũ giàu kinh nghiệm trong ngành bảo hiểm – tài chính - Hưởng chế độ đãi ngộ và phúc lợi cạnh tranh GIC chào đón những ứng viên cầu tiến, trách nhiệm và mong muốn phát triển sự nghiệp bền vững cùng doanh nghiệp. Hãy gia nhập GIC ngay hôm nay! Khám phá thêm về công ty tại: https://gic.vn/.","['Thưởng: Lunch allowances', 'Khám sức khoẻ: GIC Care', 'Du lịch: 1 trip/ year']"
635,2026-08-05 13:57:58.240569,2026-08-05 14:08:37.878278,MEDICONCEN LIMITED,Hệ thống CNTT & Thiết bị,50-150 employees,"121/13 Đường Tân Cảng, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam","MediConCen Limited 醫結有限公司 https://www.mediconcen.com.hk/ Established in 2018, MediConCen is a Hong Kong-leading InsurTech company, awarded in numerous local and international competitions. MediConCen is the first in Hong Kong to utilize blockchain and AI technology to provide clients with seamless and automatic experience in insurance claims. MediConCen partners with various insurance companies and more than 1,200 doctors in Hong Kong, including western medicine clinics, physiotherapy centers, Chinese Herbalist clinics, dental clinics and others.",,,PRODUCT,VIETNAM,"['121/13 Đường Tân Cảng, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam']",,,"Company Name: MEDICONCEN LIMITED. Type: Product. Industry: Hệ thống CNTT & Thiết bị. Size: 50-150 employees. Country: Vietnam. Location: 121/13 Đường Tân Cảng, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam. Description: MediConCen Limited 醫結有限公司 https://www.mediconcen.com.hk/ Established in 2018, MediConCen is a Hong Kong-leading InsurTech company, awarded in numerous local and international competitions. MediConCen is the first in Hong Kong to utilize blockchain and AI technology to provide clients with seamless and automatic experience in insurance claims. MediConCen partners with various insurance companies and more than 1,200 doctors in Hong Kong, including western medicine clinics, physiotherapy centers, Chinese Herbalist clinics, dental clinics and others..",[]
